Ctstomer_id,Order ID,Order Date,Ship Mode,Segment,Value
2414,US-2014-170282,2020-05-18,First Class,Corporate,2.344
2415,US-2014-170283,2020-05-19,First Class,Corporate,2.344
2416,US-2014-170284,2020-05-20,First Class,Corporate,2.344
2417,US-2014-170285,2020-05-21,First Class,Corporate,2.344
2418,US-2014-170286,2020-05-22,First Class,Corporate,2.344
2419,US-2014-170287,2020-05-23,First Class,Corporate,2.344
2420,US-2014-170288,2020-05-24,First Class,Corporate,2.344
2421,US-2014-170289,2020-05-25,First Class,Corporate,2.344
2422,US-2014-170290,2020-05-26,First Class,Corporate,2.344
2423,US-2014-170291,2020-05-27,First Class,Corporate,2.344
2424,US-2014-170292,2020-05-28,First Class,Corporate,2.344
2425,US-2014-170293,2020-05-29,First Class,Corporate,2.344
2426,US-2014-170294,2020-05-30,First Class,Corporate,2.344
2427,US-2014-170295,2020-05-31,First Class,Corporate,2.344
2428,US-2014-170296,2020-06-01,First Class,Corporate,2.344
2429,US-2014-170297,2020-06-02,First Class,Corporate,2.344
2430,US-2014-170298,2020-06-03,First Class,Corporate,2.344
2431,US-2014-170299,2020-06-04,First Class,Corporate,2.344
2432,US-2014-170300,2020-06-05,First Class,Corporate,2.344
2433,US-2014-170301,2020-06-06,First Class,Corporate,2.344
2434,US-2014-170302,2020-06-07,First Class,Corporate,2.344
2435,US-2014-170303,2020-06-08,First Class,Corporate,2.344
2436,US-2014-170304,2020-06-09,First Class,Corporate,2.344
2437,US-2014-170305,2020-06-10,First Class,Corporate,2.344
2438,US-2014-170306,2020-06-11,First Class,Corporate,2.344
2439,US-2014-170307,2020-06-12,First Class,Corporate,2.344
2440,US-2014-170308,2020-06-13,First Class,Corporate,2.344
2441,US-2014-170309,2020-06-14,First Class,Corporate,2.344
2442,US-2014-170310,2020-06-15,First Class,Corporate,2.344
2443,US-2014-170311,2020-06-16,First Class,Corporate,2.344
2444,US-2014-170312,2020-06-17,First Class,Corporate,2.344
2445,US-2014-170313,2020-06-18,First Class,Corporate,2.344
2446,US-2014-170314,2020-06-19,First Class,Corporate,2.344
2447,US-2014-170315,2020-06-20,First Class,Corporate,2.344
2448,US-2014-170316,2020-06-21,First Class,Corporate,2.344
2449,US-2014-170317,2020-06-22,First Class,Corporate,2.344
2450,US-2014-170318,2020-06-23,First Class,Corporate,2.344
2451,US-2014-170319,2020-06-24,First Class,Corporate,2.344
2452,US-2014-170320,2020-06-25,First Class,Corporate,2.344
2453,US-2014-170321,2020-06-26,First Class,Corporate,2.344
2454,US-2014-170322,2020-06-27,First Class,Corporate,2.344
2455,US-2014-170323,2020-06-28,First Class,Corporate,2.344
2456,US-2014-170324,2020-06-29,First Class,Corporate,2.344
2457,US-2014-170325,2020-06-30,First Class,Corporate,2.344
2458,US-2014-170326,2020-07-01,First Class,Corporate,2.344
2459,US-2014-170327,2020-07-02,First Class,Corporate,2.344
2460,US-2014-170328,2020-07-03,First Class,Corporate,2.344
2461,US-2014-170329,2020-07-04,First Class,Corporate,2.344
2462,US-2014-170330,2020-07-05,First Class,Corporate,2.344
2463,US-2014-170331,2020-07-06,First Class,Corporate,2.344
2464,US-2014-170332,2020-07-07,First Class,Corporate,2.344
2465,US-2014-170333,2020-07-08,First Class,Corporate,2.344
2466,US-2014-170334,2020-07-09,First Class,Corporate,2.344
2467,US-2014-170335,2020-07-10,First Class,Corporate,2.344
2468,US-2014-170336,2020-07-11,First Class,Corporate,2.344
2469,US-2014-170337,2020-07-12,First Class,Corporate,2.344
2470,US-2014-170338,2020-07-13,First Class,Corporate,2.344
2471,US-2014-170339,2020-07-14,First Class,Corporate,2.344
2472,US-2014-170340,2020-07-15,First Class,Corporate,2.344
2473,US-2014-170341,2020-07-16,First Class,Corporate,2.344
2474,US-2014-170342,2020-07-17,First Class,Corporate,2.344
2475,US-2014-170343,2020-07-18,First Class,Corporate,2.344
2476,US-2014-170344,2020-07-19,First Class,Corporate,2.344
2477,US-2014-170345,2020-07-20,First Class,Corporate,2.344
2478,US-2014-170346,2020-07-21,First Class,Corporate,2.344
2479,US-2014-170347,2020-07-22,First Class,Corporate,2.344
2480,US-2014-170348,2020-07-23,First Class,Corporate,2.344
2481,US-2014-170349,2020-07-24,First Class,Corporate,2.344
2482,US-2014-170350,2020-07-25,First Class,Corporate,2.344
2483,US-2014-170351,2020-07-26,First Class,Corporate,2.344
2484,US-2014-170352,2020-07-27,First Class,Corporate,2.344
2485,US-2014-170353,2020-07-28,First Class,Corporate,2.344
2486,US-2014-170354,2020-07-29,First Class,Corporate,2.344
2487,US-2014-170355,2020-07-30,First Class,Corporate,2.344
2488,US-2014-170356,2020-07-31,First Class,Corporate,2.344
2489,US-2014-170357,2020-08-01,First Class,Corporate,2.344
2490,US-2014-170358,2020-08-02,First Class,Corporate,2.344
2491,US-2014-170359,2020-08-03,First Class,Corporate,2.344
2492,US-2014-170360,2020-08-04,First Class,Corporate,2.344
2493,US-2014-170361,2020-08-05,First Class,Corporate,2.344
2494,US-2014-170362,2020-08-06,First Class,Corporate,2.344
2495,US-2014-170363,2020-08-07,First Class,Corporate,2.344
2496,US-2014-170364,2020-08-08,First Class,Corporate,2.344
2497,US-2014-170365,2020-08-09,First Class,Corporate,2.344
2498,US-2014-170366,2020-08-10,First Class,Corporate,2.344
2499,US-2014-170367,2020-08-11,First Class,Corporate,2.344
2500,US-2014-170368,2020-08-12,First Class,Corporate,2.344
2501,US-2014-170369,2020-08-13,First Class,Corporate,2.344
2502,US-2014-170370,2020-08-14,First Class,Corporate,2.344
2503,US-2014-170371,2020-08-15,First Class,Corporate,2.344
2504,US-2014-170372,2020-08-16,First Class,Corporate,2.344
2505,US-2014-170373,2020-08-17,First Class,Corporate,2.344
2506,US-2014-170374,2020-08-18,First Class,Corporate,2.344
2507,US-2014-170375,2020-08-19,First Class,Corporate,2.344
2508,US-2014-170376,2020-08-20,First Class,Corporate,2.344
2509,US-2014-170377,2020-08-21,First Class,Corporate,2.344
2510,US-2014-170378,2020-08-22,First Class,Corporate,2.344
2511,US-2014-170379,2020-08-23,First Class,Corporate,2.344
2512,US-2014-170380,2020-08-24,First Class,Corporate,2.344
2513,US-2014-170381,2020-08-25,First Class,Corporate,2.344
2514,US-2014-170382,2020-08-26,First Class,Corporate,2.344
2515,US-2014-170383,2020-08-27,First Class,Corporate,2.344
2516,US-2014-170384,2020-08-28,First Class,Corporate,2.344
2517,US-2014-170385,2020-08-29,First Class,Corporate,2.344
2518,US-2014-170386,2020-08-30,First Class,Corporate,2.344
2519,US-2014-170387,2020-08-31,First Class,Corporate,2.344
2520,US-2014-170388,2020-09-01,First Class,Corporate,2.344
2521,US-2014-170389,2020-09-02,First Class,Corporate,2.344
2522,US-2014-170390,2020-09-03,First Class,Corporate,2.344
2523,US-2014-170391,2020-09-04,First Class,Corporate,2.344
2524,US-2014-170392,2020-09-05,First Class,Corporate,2.344
2525,US-2014-170393,2020-09-06,First Class,Corporate,2.344
2526,US-2014-170394,2020-09-07,First Class,Corporate,2.344
2527,US-2014-170395,2020-09-08,First Class,Corporate,2.344
2528,US-2014-170396,2020-09-09,First Class,Corporate,2.344
2529,US-2014-170397,2020-09-10,First Class,Corporate,2.344
2530,US-2014-170398,2020-09-11,First Class,Corporate,2.344
2531,US-2014-170399,2020-09-12,First Class,Corporate,2.344
2532,US-2014-170400,2020-09-13,First Class,Corporate,2.344
2533,US-2014-170401,2020-09-14,First Class,Corporate,2.344
2534,US-2014-170402,2020-09-15,First Class,Corporate,2.344
2535,US-2014-170403,2020-09-16,First Class,Corporate,2.344
2536,US-2014-170404,2020-09-17,First Class,Corporate,2.344
2537,US-2014-170405,2020-09-18,First Class,Corporate,2.344
2538,US-2014-170406,2020-09-19,First Class,Corporate,2.344
2539,US-2014-170407,2020-09-20,First Class,Corporate,2.344
2540,US-2014-170408,2020-09-21,First Class,Corporate,2.344
2541,US-2014-170409,2020-09-22,First Class,Corporate,2.344
2542,US-2014-170410,2020-09-23,First Class,Corporate,2.344
2543,US-2014-170411,2020-09-24,First Class,Corporate,2.344
2544,US-2014-170412,2020-09-25,First Class,Corporate,2.344
2545,US-2014-170413,2020-09-26,First Class,Corporate,2.344
2546,US-2014-170414,2020-09-27,First Class,Corporate,2.344
2547,US-2014-170415,2020-09-28,First Class,Corporate,2.344
2548,US-2014-170416,2020-09-29,First Class,Corporate,2.344
2549,US-2014-170417,2020-09-30,First Class,Corporate,2.344
2550,US-2014-170418,2020-10-01,First Class,Corporate,2.344
2551,US-2014-170419,2020-10-02,First Class,Corporate,2.344
2552,US-2014-170420,2020-10-03,First Class,Corporate,2.344
2553,US-2014-170421,2020-10-04,First Class,Corporate,2.344
2554,US-2014-170422,2020-10-05,First Class,Corporate,2.344
2555,US-2014-170423,2020-10-06,First Class,Corporate,2.344
2556,US-2014-170424,2020-10-07,First Class,Corporate,2.344
2557,US-2014-170425,2020-10-08,First Class,Corporate,2.344
2558,US-2014-170426,2020-10-09,First Class,Corporate,2.344
2559,US-2014-170427,2020-10-10,First Class,Corporate,2.344
2560,US-2014-170428,2020-10-11,First Class,Corporate,2.344
2561,US-2014-170429,2020-10-12,First Class,Corporate,2.344
2562,US-2014-170430,2020-10-13,First Class,Corporate,2.344
2563,US-2014-170431,2020-10-14,First Class,Corporate,2.344
2564,US-2014-170432,2020-10-15,First Class,Corporate,2.344
2565,US-2014-170433,2020-10-16,First Class,Corporate,2.344
2566,US-2014-170434,2020-10-17,First Class,Corporate,2.344
2567,US-2014-170435,2020-10-18,First Class,Corporate,2.344
2568,US-2014-170436,2020-10-19,First Class,Corporate,2.344
2569,US-2014-170437,2020-10-20,First Class,Corporate,2.344
2570,US-2014-170438,2020-10-21,First Class,Corporate,2.344
2571,US-2014-170439,2020-10-22,First Class,Corporate,2.344
2572,US-2014-170440,2020-10-23,First Class,Corporate,2.344
2573,US-2014-170441,2020-10-24,First Class,Corporate,2.344
2574,US-2014-170442,2020-10-25,First Class,Corporate,2.344
2575,US-2014-170443,2020-10-26,First Class,Corporate,2.344
2576,US-2014-170444,2020-10-27,First Class,Corporate,2.344
2577,US-2014-170445,2020-10-28,First Class,Corporate,2.344
2578,US-2014-170446,2020-10-29,First Class,Corporate,2.344
2579,US-2014-170447,2020-10-30,First Class,Corporate,2.344
2580,US-2014-170448,2020-10-31,First Class,Corporate,2.344
2581,US-2014-170449,2020-11-01,First Class,Corporate,2.344
2582,US-2014-170450,2020-11-02,First Class,Corporate,2.344
2583,US-2014-170451,2020-11-03,First Class,Corporate,2.344
2584,US-2014-170452,2020-11-04,First Class,Corporate,2.344
2585,US-2014-170453,2020-11-05,First Class,Corporate,2.344
2586,US-2014-170454,2020-11-06,First Class,Corporate,2.344
2587,US-2014-170455,2020-11-07,First Class,Corporate,2.344
2588,US-2014-170456,2020-11-08,First Class,Corporate,2.344
2589,US-2014-170457,2020-11-09,First Class,Corporate,2.344
2590,US-2014-170458,2020-11-10,First Class,Corporate,2.344
2591,US-2014-170459,2020-11-11,First Class,Corporate,2.344
2592,US-2014-170460,2020-11-12,First Class,Corporate,2.344
2593,US-2014-170461,2020-11-13,First Class,Corporate,2.344
2594,US-2014-170462,2020-11-14,First Class,Corporate,2.344
2595,US-2014-170463,2020-11-15,First Class,Corporate,2.344
2596,US-2014-170464,2020-11-16,First Class,Corporate,2.344
2597,US-2014-170465,2020-11-17,First Class,Corporate,2.344
2598,US-2014-170466,2020-11-18,First Class,Corporate,2.344
2599,US-2014-170467,2020-11-19,First Class,Corporate,2.344
2600,US-2014-170468,2020-11-20,First Class,Corporate,2.344
2601,US-2014-170469,2020-11-21,First Class,Corporate,2.344
2602,US-2014-170470,2020-11-22,First Class,Corporate,2.344
2603,US-2014-170471,2020-11-23,First Class,Corporate,2.344
2604,US-2014-170472,2020-11-24,First Class,Corporate,2.344
2605,US-2014-170473,2020-11-25,First Class,Corporate,2.344
2606,US-2014-170474,2020-11-26,First Class,Corporate,2.344
2607,US-2014-170475,2020-11-27,First Class,Corporate,2.344
2608,US-2014-170476,2020-11-28,First Class,Corporate,2.344
2609,US-2014-170477,2020-11-29,First Class,Corporate,2.344
2610,US-2014-170478,2020-11-30,First Class,Corporate,2.344
2611,US-2014-170479,2020-12-01,First Class,Corporate,2.344
2612,US-2014-170480,2020-12-02,First Class,Corporate,2.344
2613,US-2014-170481,2020-12-03,First Class,Corporate,2.344
2614,US-2014-170482,2020-12-04,First Class,Corporate,2.344
2615,US-2014-170483,2020-12-05,First Class,Corporate,2.344
2616,US-2014-170484,2020-12-06,First Class,Corporate,2.344
2617,US-2014-170485,2020-12-07,First Class,Corporate,2.344
2618,US-2014-170486,2020-12-08,First Class,Corporate,2.344
2619,US-2014-170487,2020-12-09,First Class,Corporate,2.344
2620,US-2014-170488,2020-12-10,First Class,Corporate,2.344
2621,US-2014-170489,2020-12-11,First Class,Corporate,2.344
2622,US-2014-170490,2020-12-12,First Class,Corporate,2.344
2623,US-2014-170491,2020-12-13,First Class,Corporate,2.344
2624,US-2014-170492,2020-12-14,First Class,Corporate,2.344
2625,US-2014-170493,2020-12-15,First Class,Corporate,2.344
2626,US-2014-170494,2020-12-16,First Class,Corporate,2.344
2627,US-2014-170495,2020-12-17,First Class,Corporate,2.344
2628,US-2014-170496,2020-12-18,First Class,Corporate,2.344
2629,US-2014-170497,2020-12-19,First Class,Corporate,2.344
2630,US-2014-170498,2020-12-20,First Class,Corporate,2.344
2631,US-2014-170499,2020-12-21,First Class,Corporate,2.344
2632,US-2014-170500,2020-12-22,First Class,Corporate,2.344
2633,US-2014-170501,2020-12-23,First Class,Corporate,2.344
2634,US-2014-170502,2020-12-24,First Class,Corporate,2.344
2635,US-2014-170503,2020-12-25,First Class,Corporate,2.344
2636,US-2014-170504,2020-12-26,First Class,Corporate,2.344
2637,US-2014-170505,2020-12-27,First Class,Corporate,2.344
2638,US-2014-170506,2020-12-28,First Class,Corporate,2.344
2639,US-2014-170507,2020-12-29,First Class,Corporate,2.344
2640,US-2014-170508,2020-12-30,First Class,Corporate,2.344
2641,US-2014-170509,2020-12-31,First Class,Corporate,2.344
2642,US-2014-170510,2021-01-01,First Class,Corporate,2.344
2643,US-2014-170511,2021-01-02,First Class,Corporate,2.344
2644,US-2014-170512,2021-01-03,First Class,Corporate,2.344
2645,US-2014-170513,2021-01-04,First Class,Corporate,2.344
2646,US-2014-170514,2021-01-05,First Class,Corporate,2.344
2647,US-2014-170515,2021-01-06,First Class,Corporate,2.344
2648,US-2014-170516,2021-01-07,First Class,Corporate,2.344
2649,US-2014-170517,2021-01-08,First Class,Corporate,2.344
2650,US-2014-170518,2021-01-09,First Class,Corporate,2.344
2651,US-2014-170519,2021-01-10,First Class,Corporate,2.344
2652,US-2014-170520,2021-01-11,First Class,Corporate,2.344
2653,US-2014-170521,2021-01-12,First Class,Corporate,2.344
2654,US-2014-170522,2021-01-13,First Class,Corporate,2.344
2655,US-2014-170523,2021-01-14,First Class,Corporate,2.344
2656,US-2014-170524,2021-01-15,First Class,Corporate,2.344
2657,US-2014-170525,2021-01-16,First Class,Corporate,2.344
2658,US-2014-170526,2021-01-17,First Class,Corporate,2.344
2659,US-2014-170527,2021-01-18,First Class,Corporate,2.344
2660,US-2014-170528,2021-01-19,First Class,Corporate,2.344
2661,US-2014-170529,2021-01-20,First Class,Corporate,2.344
2662,US-2014-170530,2021-01-21,First Class,Corporate,2.344
2663,US-2014-170531,2021-01-22,First Class,Corporate,2.344
2664,US-2014-170532,2021-01-23,First Class,Corporate,2.344
2665,US-2014-170533,2021-01-24,First Class,Corporate,2.344
2666,US-2014-170534,2021-01-25,First Class,Corporate,2.344
2667,US-2014-170535,2021-01-26,First Class,Corporate,2.344
2668,US-2014-170536,2021-01-27,First Class,Corporate,2.344
2669,US-2014-170537,2021-01-28,First Class,Corporate,2.344
2670,US-2014-170538,2021-01-29,First Class,Corporate,2.344
2671,US-2014-170539,2021-01-30,First Class,Corporate,2.344
2672,US-2014-170540,2021-01-31,First Class,Corporate,2.344
2673,US-2014-170541,2021-02-01,First Class,Corporate,2.344
2674,US-2014-170542,2021-02-02,First Class,Corporate,2.344
2675,US-2014-170543,2021-02-03,First Class,Corporate,2.344
2676,US-2014-170544,2021-02-04,First Class,Corporate,2.344
2677,US-2014-170545,2021-02-05,First Class,Corporate,2.344
2678,US-2014-170546,2021-02-06,First Class,Corporate,2.344
2679,US-2014-170547,2021-02-07,First Class,Corporate,2.344
2680,US-2014-170548,2021-02-08,First Class,Corporate,2.344
2681,US-2014-170549,2021-02-09,First Class,Corporate,2.344
2682,US-2014-170550,2021-02-10,First Class,Corporate,2.344
2683,US-2014-170551,2021-02-11,First Class,Corporate,2.344
2684,US-2014-170552,2021-02-12,First Class,Corporate,2.344
2685,US-2014-170553,2021-02-13,First Class,Corporate,2.344
2686,US-2014-170554,2021-02-14,First Class,Corporate,2.344
2687,US-2014-170555,2021-02-15,First Class,Corporate,2.344
2688,US-2014-170556,2021-02-16,First Class,Corporate,2.344
2689,US-2014-170557,2021-02-17,First Class,Corporate,2.344
2690,US-2014-170558,2021-02-18,First Class,Corporate,2.344
2691,US-2014-170559,2021-02-19,First Class,Corporate,2.344
2692,US-2014-170560,2021-02-20,First Class,Corporate,2.344
2693,US-2014-170561,2021-02-21,First Class,Corporate,2.344
2694,US-2014-170562,2021-02-22,First Class,Corporate,2.344
2695,US-2014-170563,2021-02-23,First Class,Corporate,2.344
2696,US-2014-170564,2021-02-24,First Class,Corporate,2.344
2697,US-2014-170565,2021-02-25,First Class,Corporate,2.344
2698,US-2014-170566,2021-02-26,First Class,Corporate,2.344
2699,US-2014-170567,2021-02-27,First Class,Corporate,2.344
2700,US-2014-170568,2021-02-28,First Class,Corporate,2.344
2701,US-2014-170569,2021-03-01,First Class,Corporate,2.344
2702,US-2014-170570,2021-03-02,First Class,Corporate,2.344
2703,US-2014-170571,2021-03-03,First Class,Corporate,2.344
2704,US-2014-170572,2021-03-04,First Class,Corporate,2.344
2705,US-2014-170573,2021-03-05,First Class,Corporate,2.344
2706,US-2014-170574,2021-03-06,First Class,Corporate,2.344
2707,US-2014-170575,2021-03-07,First Class,Corporate,2.344
2708,US-2014-170576,2021-03-08,First Class,Corporate,2.344
2709,US-2014-170577,2021-03-09,First Class,Corporate,2.344
2710,US-2014-170578,2021-03-10,First Class,Corporate,2.344
2711,US-2014-170579,2021-03-11,First Class,Corporate,2.344
2712,US-2014-170580,2021-03-12,First Class,Corporate,2.344
2713,US-2014-170581,2021-03-13,First Class,Corporate,2.344
2714,US-2014-170582,2021-03-14,First Class,Corporate,2.344
2715,US-2014-170583,2021-03-15,First Class,Corporate,2.344
2716,US-2014-170584,2021-03-16,First Class,Corporate,2.344
2717,US-2014-170585,2021-03-17,First Class,Corporate,2.344
2718,US-2014-170586,2021-03-18,First Class,Corporate,2.344
2719,US-2014-170587,2021-03-19,First Class,Corporate,2.344
2720,US-2014-170588,2021-03-20,First Class,Corporate,2.344
2721,US-2014-170589,2021-03-21,First Class,Corporate,2.344
2722,US-2014-170590,2021-03-22,First Class,Corporate,2.344
2723,US-2014-170591,2021-03-23,First Class,Corporate,2.344
2724,US-2014-170592,2021-03-24,First Class,Corporate,2.344
2725,US-2014-170593,2021-03-25,First Class,Corporate,2.344
2726,US-2014-170594,2021-03-26,First Class,Corporate,2.344
